leaid11,STNAM,ALL_COHORT_1112,ALL_RATE_1112,GreaterThan90
4700240,TENNESSEE,183,92,1
4700270,TENNESSEE,137,82,0
4700300,TENNESSEE,904,91,1
4700330,TENNESSEE,782,94,1
4700360,TENNESSEE,299,91,1
4700420,TENNESSEE,466,82,0
4700450,TENNESSEE,146,87,0
4700510,TENNESSEE,371,90,1
4700570,TENNESSEE,566,92,1
4700600,TENNESSEE,201,96,1
4700630,TENNESSEE,324,91,1
4700660,TENNESSEE,77,95,1
4700690,TENNESSEE,341,82,0
4700750,TENNESSEE,420,94,1
4700780,TENNESSEE,416,93,1
4700850,TENNESSEE,198,92,1
4700900,TENNESSEE,581,93,1
4700960,TENNESSEE,140,82,0
4700990,TENNESSEE,185,92,1
4701020,TENNESSEE,652,90,1
4701050,TENNESSEE,264,99,1
4701080,TENNESSEE,233,93,1
4701110,TENNESSEE,198,95,1
4701170,TENNESSEE,226,84,0
4701230,TENNESSEE,79,95,1
4701290,TENNESSEE,386,91,1
4701390,TENNESSEE,49,90,1
4701400,TENNESSEE,244,93,1
4701410,TENNESSEE,292,89,0
4701440,TENNESSEE,268,92,1
4701470,TENNESSEE,581,94,1
4701500,TENNESSEE,234,97,1
4701530,TENNESSEE,180,92,1
4701590,TENNESSEE,3185,81,0
4701620,TENNESSEE,95,77,0
4701650,TENNESSEE,294,82,0
4701680,TENNESSEE,248,85,0
4701740,TENNESSEE,589,95,1
4701770,TENNESSEE,258,85,0
4701800,TENNESSEE,322,94,1
4701830,TENNESSEE,365,89,0
4701860,TENNESSEE,283,91,1
4701890,TENNESSEE,70,95,1
4701920,TENNESSEE,105,92,1
4701950,TENNESSEE,105,82,0
4701980,TENNESSEE,250,90,1
4702010,TENNESSEE,95,95,1
4702070,TENNESSEE,120,92,1
4702100,TENNESSEE,546,92,1
4702130,TENNESSEE,526,92,1
4702160,TENNESSEE,176,92,1
4702190,TENNESSEE,479,90,1
4702220,TENNESSEE,4226,90,1
4702280,TENNESSEE,70,82,0
4702310,TENNESSEE,347,93,1
4702340,TENNESSEE,513,96,1
4702400,TENNESSEE,305,91,1
4702430,TENNESSEE,139,82,0
4702490,TENNESSEE,357,93,1
4702520,TENNESSEE,235,92,1
4702550,TENNESSEE,273,85,0
4702580,TENNESSEE,935,95,1
4702640,TENNESSEE,281,84,0
4702670,TENNESSEE,408,92,1
4702700,TENNESSEE,387,92,1
4702760,TENNESSEE,781,87,0
4702790,TENNESSEE,102,95,1
4702820,TENNESSEE,565,92,1
4702880,TENNESSEE,325,93,1
4702910,TENNESSEE,114,92,1
4702940,TENNESSEE,9268,70,0
4702970,TENNESSEE,155,95,1
4703000,TENNESSEE,511,95,1
4703030,TENNESSEE,1987,95,1
4703060,TENNESSEE,79,87,0
4703090,TENNESSEE,232,99,1
4703180,TENNESSEE,5057,78,0
4703240,TENNESSEE,371,94,1
4703270,TENNESSEE,277,91,1
4703300,TENNESSEE,91,92,1
4703330,TENNESSEE,225,89,0
4703390,TENNESSEE,91,92,1
4703420,TENNESSEE,53,90,1
4703450,TENNESSEE,193,92,1
4703480,TENNESSEE,731,91,1
4703510,TENNESSEE,335,82,0
4703540,TENNESSEE,33,84.5,0
4703590,TENNESSEE,546,89,0
4703600,TENNESSEE,740,95,1
4703690,TENNESSEE,3177,91,1
4703720,TENNESSEE,156,87,0
4703750,TENNESSEE,175,92,1
4703780,TENNESSEE,1070,86,0
4703810,TENNESSEE,3534,91,1
4703870,TENNESSEE,214,93,1
4703900,TENNESSEE,30,80,0
4703960,TENNESSEE,152,95,1
4703990,TENNESSEE,910,94,1
4704020,TENNESSEE,1998,91,1
4704080,TENNESSEE,793,95,1
4704100,TENNESSEE,104,95,1
4704170,TENNESSEE,100,95,1
4704200,TENNESSEE,263,87,0
4704230,TENNESSEE,162,95,1
4704260,TENNESSEE,59,74.5,0
4704290,TENNESSEE,209,81,0
4704320,TENNESSEE,59,84.5,0
4704350,TENNESSEE,478,92,1
4704380,TENNESSEE,743,94,1
4704440,TENNESSEE,188,92,1
4704470,TENNESSEE,355,92,1
4704490,TENNESSEE,65,95,1
4704500,TENNESSEE,267,94,1
4704530,TENNESSEE,2538,92,1
4704550,TENNESSEE,1368,96,1
4800001,TEXAS,27,80,0
4800002,TEXAS,10,50,0
4800003,TEXAS,14,50,0
4800005,TEXAS,10,50,0
4800006,TEXAS,14,50,0
4800007,TEXAS,16,69.5,0
4800008,TEXAS,278,99,1
4800009,TEXAS,181,95,1
4800010,TEXAS,925,89,0
4800011,TEXAS,205,96,1
4800012,TEXAS,67,92,1
4807350,TEXAS,697,92,1
4807380,TEXAS,19,80,0
4807410,TEXAS,50,90,1
4807440,TEXAS,1046,92,1
4807470,TEXAS,79,95,1
4807500,TEXAS,8,50,0
4807530,TEXAS,20,80,0
4807590,TEXAS,378,97,1
4807650,TEXAS,71,95,1
4807680,TEXAS,33,90,1
4807710,TEXAS,3538,79,0
4807780,TEXAS,394,98,1
4807800,TEXAS,306,77,0
4807830,TEXAS,2484,93,1
4807890,TEXAS,1224,98,1
4807950,TEXAS,71,95,1
4807980,TEXAS,49,90,1
4808090,TEXAS,1076,89,0
4808100,TEXAS,55,90,1
4808130,TEXAS,1982,84,0
4808160,TEXAS,7,50,0
4808190,TEXAS,74,95,1
4808230,TEXAS,53,90,1
4808280,TEXAS,228,91,1
4808310,TEXAS,418,93,1
4808340,TEXAS,128,95,1
4808400,TEXAS,46,90,1
4808430,TEXAS,48,90,1
4808460,TEXAS,23,80,0
4808490,TEXAS,16,80,0
4808520,TEXAS,18,80,0
4808550,TEXAS,224,88,0
4808580,TEXAS,108,92,1
4808610,TEXAS,38,90,1
4808670,TEXAS,161,95,1
4808700,TEXAS,4048,83,0
4808730,TEXAS,66,92,1
4808870,TEXAS,201,92,1
4808880,TEXAS,114,92,1
4808910,TEXAS,103,95,1
4808940,TEXAS,4807,83,0
4809000,TEXAS,12,50,0
4809030,TEXAS,16,80,0
4809060,TEXAS,38,90,1
4809090,TEXAS,13,50,0
4809150,TEXAS,69,82,0
4809200,TEXAS,347,92,1
4809280,TEXAS,21,80,0
4809300,TEXAS,61,95,1
4809330,TEXAS,12,50,0
4809360,TEXAS,185,92,1
4809390,TEXAS,71,95,1
4809410,TEXAS,61,87,0
4809450,TEXAS,274,97,1
4809540,TEXAS,28,80,0
4809570,TEXAS,564,87,0
4809630,TEXAS,266,91,1
4809670,TEXAS,1319,90,1
4809690,TEXAS,29,80,0
4809720,TEXAS,270,84,0
4809750,TEXAS,9,50,0
4809780,TEXAS,58,90,1
4809810,TEXAS,168,95,1
4809860,TEXAS,585,98,1
4809870,TEXAS,41,90,1
4809980,TEXAS,4,NA,1
4810140,TEXAS,46,90,1
4810170,TEXAS,31,90,1
4810200,TEXAS,218,94,1
4810230,TEXAS,1481,87,0
4810260,TEXAS,81,95,1
4810320,TEXAS,70,95,1
4810350,TEXAS,40,90,1
4810380,TEXAS,11,50,0
4810440,TEXAS,11,50,0
4810470,TEXAS,45,90,1
4810500,TEXAS,39,84.5,0
4810590,TEXAS,48,90,1
4810650,TEXAS,27,80,0
4810710,TEXAS,527,99,1
4810740,TEXAS,39,90,1
4810780,TEXAS,72,95,1
4810800,TEXAS,120,95,1
4810830,TEXAS,26,80,0
4810860,TEXAS,12,50,0
4810890,TEXAS,175,95,1
4810910,TEXAS,45,90,1
4810950,TEXAS,32,90,1
4810990,TEXAS,110,95,1
4811010,TEXAS,98,95,1
4811040,TEXAS,61,87,0
4811070,TEXAS,31,84.5,0
4811110,TEXAS,83,95,1
4811190,TEXAS,869,87,0
4811220,TEXAS,92,95,1
4811250,TEXAS,27,80,0
4811280,TEXAS,331,94,1
4811310,TEXAS,177,95,1
4811340,TEXAS,150,92,1
4811400,TEXAS,6,50,0
4811430,TEXAS,44,84.5,0
4811460,TEXAS,68,95,1
4811490,TEXAS,28,80,0
4811520,TEXAS,33,90,1
4811550,TEXAS,9,50,0
4811580,TEXAS,95,87,0
4811610,TEXAS,97,87,0
4811640,TEXAS,194,92,1
4811680,TEXAS,2869,87,0
4811700,TEXAS,227,93,1
4811730,TEXAS,59,84.5,0
4811790,TEXAS,947,83,0
4811820,TEXAS,11,50,0
4811850,TEXAS,10,50,0
4811910,TEXAS,7,50,0
4811990,TEXAS,67,92,1
4812060,TEXAS,136,95,1
4812090,TEXAS,94,95,1
4812120,TEXAS,208,95,1
4812150,TEXAS,21,80,0
4812180,TEXAS,662,88,0
4812220,TEXAS,249,98,1
4812240,TEXAS,28,80,0
4812360,TEXAS,21,80,0
4812390,TEXAS,107,95,1
4812420,TEXAS,291,97,1
4812460,TEXAS,122,92,1
4812480,TEXAS,284,93,1
4812510,TEXAS,75,95,1
4812540,TEXAS,15,50,0
4812640,TEXAS,87,95,1
4812660,TEXAS,24,80,0
4812700,TEXAS,61,92,1
4812750,TEXAS,135,95,1
4812780,TEXAS,447,87,0
4812810,TEXAS,590,91,1
4812870,TEXAS,51,84.5,0
4812990,TEXAS,164,82,0
4813020,TEXAS,673,99,1
4813050,TEXAS,1703,91,1
4813110,TEXAS,162,92,1
4813170,TEXAS,165,92,1
4813200,TEXAS,38,90,1
4813230,TEXAS,577,89,0
4813260,TEXAS,28,80,0
4813290,TEXAS,148,95,1
4813320,TEXAS,142,95,1
4813350,TEXAS,44,84.5,0
4813380,TEXAS,9,50,0
4813410,TEXAS,51,90,1
4813440,TEXAS,62,95,1
4813500,TEXAS,120,95,1
4813530,TEXAS,247,96,1
4813590,TEXAS,546,90,1
4813620,TEXAS,7,50,0
4813650,TEXAS,233,93,1
4813680,TEXAS,76,95,1
4813710,TEXAS,38,90,1
4813740,TEXAS,10,50,0
4813770,TEXAS,10,50,0
4813800,TEXAS,39,90,1
4813860,TEXAS,75,87,0
4813890,TEXAS,12,50,0
4813920,TEXAS,34,90,1
4813960,TEXAS,161,95,1
4813980,TEXAS,19,80,0
4814010,TEXAS,37,90,1
4814070,TEXAS,69,95,1
4814130,TEXAS,55,90,1
4814160,TEXAS,38,90,1
4814190,TEXAS,42,90,1
4814250,TEXAS,31,90,1
4814280,TEXAS,2764,95,1
4814310,TEXAS,440,91,1
4814370,TEXAS,228,80,0
4814400,TEXAS,70,95,1
4814430,TEXAS,717,87,0
4814450,TEXAS,91,95,1
4814490,TEXAS,48,90,1
4814520,TEXAS,118,92,1
4814550,TEXAS,47,90,1
4814580,TEXAS,46,90,1
4814600,TEXAS,41,90,1
4814640,TEXAS,90,95,1
4814670,TEXAS,205,89,0
4814700,TEXAS,130,92,1
4814730,TEXAS,1167,92,1
4814760,TEXAS,66,95,1
4814790,TEXAS,75,95,1
4814820,TEXAS,107,92,1
4814850,TEXAS,98,87,0
4814880,TEXAS,56,90,1
4814920,TEXAS,14,50,0
4814970,TEXAS,123,95,1
4815000,TEXAS,3352,93,1
4815120,TEXAS,18,80,0
4815150,TEXAS,56,90,1
4815180,TEXAS,161,95,1
4815210,TEXAS,781,97,1
4815240,TEXAS,511,91,1
4815270,TEXAS,2492,85,0
4815300,TEXAS,60,90,1
4815330,TEXAS,318,89,0
4815360,TEXAS,5,NA,1
4815400,TEXAS,70,92,1
4815480,TEXAS,20,80,0
4815510,TEXAS,183,95,1
4815540,TEXAS,79,92,1
4815570,TEXAS,10,50,0
4815600,TEXAS,40,90,1
4815690,TEXAS,39,90,1
4815720,TEXAS,81,95,1
4815750,TEXAS,334,90,1
4815810,TEXAS,28,80,0
4815840,TEXAS,58,90,1
4815870,TEXAS,25,80,0
4815910,TEXAS,947,90,1
4815930,TEXAS,143,82,0
4815960,TEXAS,121,95,1
4815990,TEXAS,31,90,1
4816020,TEXAS,24,80,0
4816080,TEXAS,41,90,1
4816110,TEXAS,6848,90,1
4816140,TEXAS,23,80,0
4816180,TEXAS,86,92,1
4816200,TEXAS,139,87,0
4816230,TEXAS,8413,81,0
4816290,TEXAS,46,84.5,0
4816320,TEXAS,6,50,0
4816350,TEXAS,8,50,0
4816380,TEXAS,36,84.5,0
4816410,TEXAS,363,92,1
4816440,TEXAS,52,84.5,0
4816500,TEXAS,212,96,1
4816530,TEXAS,906,90,1
4816570,TEXAS,62,95,1
4816620,TEXAS,655,90,1
4816650,TEXAS,7,50,0
4816710,TEXAS,287,94,1
4816740,TEXAS,1284,93,1
4816770,TEXAS,96,92,1
4816860,TEXAS,663,81,0
4816890,TEXAS,35,90,1
4816950,TEXAS,131,92,1
4817010,TEXAS,46,90,1
4817040,TEXAS,128,92,1
4817070,TEXAS,604,87,0
4817100,TEXAS,74,87,0
4817130,TEXAS,8,50,0
4817160,TEXAS,67,95,1
4817280,TEXAS,10,50,0
4817390,TEXAS,759,76,0
4817460,TEXAS,17,80,0
4817580,TEXAS,75,92,1
4817610,TEXAS,246,93,1
4817640,TEXAS,855,82,0
4817700,TEXAS,952,93,1
4817730,TEXAS,1030,85,0
4817760,TEXAS,641,97,1
4817790,TEXAS,80,95,1
4817830,TEXAS,68,95,1
4817850,TEXAS,618,93,1
4817880,TEXAS,87,95,1
4817960,TEXAS,76,82,0
4818000,TEXAS,1515,75,0
4818030,TEXAS,23,80,0
4818060,TEXAS,332,86,0
4818070,TEXAS,20,80,0
4818120,TEXAS,76,92,1
4818150,TEXAS,577,81,0
4818180,TEXAS,1972,88,0
4818210,TEXAS,85,92,1
4818280,TEXAS,242,92,1
4818300,TEXAS,4592,82,0
4818330,TEXAS,30,80,0
4818360,TEXAS,278,90,1
4818390,TEXAS,73,95,1
4818480,TEXAS,56,90,1
4818540,TEXAS,340,94,1
4818600,TEXAS,21,80,0
4818690,TEXAS,22,80,0
4818720,TEXAS,108,95,1
4818750,TEXAS,31,90,1
4818780,TEXAS,16,80,0
4818810,TEXAS,247,91,1
4818900,TEXAS,152,87,0
4818940,TEXAS,101,95,1
4819020,TEXAS,26,80,0
4819050,TEXAS,9,50,0
4819080,TEXAS,95,95,1
4819110,TEXAS,32,90,1
4819140,TEXAS,18,80,0
4819170,TEXAS,161,95,1
4819280,TEXAS,32,90,1
4819320,TEXAS,77,95,1
4819350,TEXAS,286,91,1
4819380,TEXAS,396,96,1
4819440,TEXAS,53,84.5,0
4819500,TEXAS,10,50,0
4819530,TEXAS,12,50,0
4819560,TEXAS,480,97,1
4819620,TEXAS,45,90,1
4819650,TEXAS,5317,91,1
4819700,TEXAS,4385,80,0
4819740,TEXAS,76,95,1
4819770,TEXAS,56,90,1
4819820,TEXAS,58,84.5,0
4819830,TEXAS,452,97,1
4819840,TEXAS,226,96,1
4819950,TEXAS,489,97,1
4819980,TEXAS,69,95,1
4820010,TEXAS,1960,98,1
4820040,TEXAS,16,80,0
4820070,TEXAS,17,80,0
4820100,TEXAS,45,90,1
4820130,TEXAS,43,84.5,0
4820160,TEXAS,66,92,1
4820190,TEXAS,139,87,0
4820220,TEXAS,142,92,1
4820250,TEXAS,1567,88,0
4820280,TEXAS,464,81,0
4820310,TEXAS,47,90,1
4820340,TEXAS,4124,90,1
4820400,TEXAS,51,90,1
4820460,TEXAS,24,80,0
4820500,TEXAS,201,94,1
4820550,TEXAS,78,92,1
4820600,TEXAS,688,94,1
4820640,TEXAS,19,49.5,0
4820700,TEXAS,138,95,1
4820760,TEXAS,118,92,1
4820790,TEXAS,19,80,0
4820850,TEXAS,124,95,1
4820960,TEXAS,95,95,1
4820970,TEXAS,13,50,0
4821000,TEXAS,45,90,1
4821030,TEXAS,118,95,1
4821060,TEXAS,146,95,1
4821090,TEXAS,22,80,0
4821150,TEXAS,1321,91,1
4821180,TEXAS,12,50,0
4821270,TEXAS,20,80,0
4821300,TEXAS,16,80,0
4821330,TEXAS,25,80,0
4821360,TEXAS,171,92,1
4821390,TEXAS,450,96,1
4821420,TEXAS,1637,89,0
4821450,TEXAS,96,87,0
4821480,TEXAS,6,50,0
4821540,TEXAS,70,95,1
4821590,TEXAS,34,90,1
4821600,TEXAS,64,95,1
4821630,TEXAS,36,90,1
4821660,TEXAS,1084,96,1
4821720,TEXAS,292,84,0
4821750,TEXAS,137,92,1
4821780,TEXAS,313,90,1
4821810,TEXAS,120,95,1
4821840,TEXAS,13,50,0
4821900,TEXAS,47,90,1
4821930,TEXAS,24,80,0
4821960,TEXAS,60,90,1
4821990,TEXAS,11,50,0
4822020,TEXAS,7,50,0
4822050,TEXAS,43,90,1
4822120,TEXAS,75,95,1
4822170,TEXAS,283,96,1
4822230,TEXAS,46,84.5,0
4822260,TEXAS,44,90,1
4822320,TEXAS,128,92,1
4822350,TEXAS,13,50,0
4822380,TEXAS,56,90,1
4822410,TEXAS,135,92,1
4822470,TEXAS,897,88,0
4822500,TEXAS,46,90,1
4822530,TEXAS,1199,84,0
4822560,TEXAS,76,95,1
4822590,TEXAS,50,90,1
4822620,TEXAS,8,50,0
4822650,TEXAS,13,50,0
4822680,TEXAS,9,50,0
4822740,TEXAS,35,90,1
4822770,TEXAS,44,90,1
4822800,TEXAS,53,90,1
4822830,TEXAS,64,87,0
4822850,TEXAS,14,50,0
4822890,TEXAS,61,92,1
4822920,TEXAS,117,92,1
4822970,TEXAS,208,93,1
4822980,TEXAS,80,95,1
4823010,TEXAS,257,85,0
4823040,TEXAS,12,50,0
4823070,TEXAS,52,90,1
4823100,TEXAS,240,91,1
4823140,TEXAS,9,50,0
4823160,TEXAS,17,80,0
4823190,TEXAS,12,50,0
4823250,TEXAS,482,99,1
4823280,TEXAS,114,95,1
4823310,TEXAS,80,77,0
4823370,TEXAS,33,90,1
4823400,TEXAS,57,90,1
4823430,TEXAS,152,87,0
4823460,TEXAS,50,90,1
4823490,TEXAS,77,95,1
4823640,TEXAS,11461,79,0
4823670,TEXAS,61,95,1
4823730,TEXAS,27,80,0
4823760,TEXAS,17,80,0
4823790,TEXAS,158,92,1
4823820,TEXAS,233,97,1
4823850,TEXAS,63,95,1
4823880,TEXAS,28,80,0
4823910,TEXAS,2585,94,1
4824000,TEXAS,139,87,0
4824030,TEXAS,394,90,1
4824060,TEXAS,1449,96,1
4824100,TEXAS,311,97,1
4824120,TEXAS,68,95,1
4824150,TEXAS,83,95,1
4824180,TEXAS,137,95,1
4824210,TEXAS,91,92,1
4824240,TEXAS,38,90,1
4824260,TEXAS,135,95,1
4824300,TEXAS,16,80,0
4824330,TEXAS,85,67,0
4824360,TEXAS,9,50,0
4824420,TEXAS,2101,86,0
4824450,TEXAS,36,90,1
4824480,TEXAS,45,90,1
4824530,TEXAS,56,90,1
4824590,TEXAS,271,93,1
4824600,TEXAS,53,90,1
4824630,TEXAS,171,92,1
4824660,TEXAS,8,50,0
4824730,TEXAS,71,95,1
4824750,TEXAS,64,82,0
4824780,TEXAS,75,92,1
4824810,TEXAS,55,84.5,0
4824840,TEXAS,50,90,1
4824900,TEXAS,13,50,0
4824930,TEXAS,288,94,1
4824960,TEXAS,86,92,1
4824990,TEXAS,1556,82,0
4825020,TEXAS,58,90,1
4825110,TEXAS,8,50,0
4825140,TEXAS,60,90,1
4825170,TEXAS,4288,93,1
4825200,TEXAS,284,92,1
4825230,TEXAS,48,90,1
4825260,TEXAS,2164,94,1
4825320,TEXAS,116,87,0
4825440,TEXAS,41,90,1
4825470,TEXAS,21,80,0
4825500,TEXAS,220,95,1
4825530,TEXAS,38,90,1
4825560,TEXAS,77,95,1
4825590,TEXAS,349,89,0
4825620,TEXAS,250,93,1
4825660,TEXAS,2178,86,0
4825680,TEXAS,231,73,0
4825710,TEXAS,93,92,1
4825740,TEXAS,3246,88,0
4825790,TEXAS,16,80,0
4825800,TEXAS,12,50,0
4825870,TEXAS,15,50,0
4825890,TEXAS,19,80,0
4825920,TEXAS,85,95,1
4825950,TEXAS,17,80,0
4825980,TEXAS,83,87,0
4826040,TEXAS,235,90,1
4826100,TEXAS,123,87,0
4826130,TEXAS,1716,83,0
4826160,TEXAS,178,62,0
4826190,TEXAS,503,94,1
4826220,TEXAS,29,80,0
4826250,TEXAS,42,84.5,0
4826280,TEXAS,155,87,0
4826310,TEXAS,201,99,1
4826340,TEXAS,40,74.5,0
4826370,TEXAS,42,90,1
4826400,TEXAS,76,95,1
4826430,TEXAS,260,99,1
4826470,TEXAS,521,94,1
4826490,TEXAS,151,87,0
4826580,TEXAS,1395,91,1
4826610,TEXAS,96,92,1
4826640,TEXAS,227,96,1
4826670,TEXAS,340,95,1
4826700,TEXAS,7,50,0
4826790,TEXAS,1273,82,0
4826910,TEXAS,31,90,1
4826970,TEXAS,12,50,0
4827000,TEXAS,15,50,0
4827030,TEXAS,1932,94,1
4827090,TEXAS,11,50,0
4827120,TEXAS,14,50,0
4827180,TEXAS,54,90,1
4827210,TEXAS,50,90,1
4827240,TEXAS,213,84,0
4827270,TEXAS,15,50,0
4827300,TEXAS,3598,93,1
4827330,TEXAS,57,90,1
4827390,TEXAS,188,87,0
4827420,TEXAS,176,92,1
4827450,TEXAS,126,92,1
4827510,TEXAS,252,99,1
4827540,TEXAS,61,92,1
4827570,TEXAS,43,90,1
4827600,TEXAS,17,80,0
4827630,TEXAS,21,80,0
4827690,TEXAS,250,94,1
4827720,TEXAS,350,91,1
4827750,TEXAS,101,87,0
4827780,TEXAS,256,94,1
4827810,TEXAS,101,95,1
4827870,TEXAS,342,92,1
4827890,TEXAS,37,90,1
4827930,TEXAS,9,50,0
4827960,TEXAS,21,80,0
4828020,TEXAS,83,95,1
4828110,TEXAS,515,89,0
4828140,TEXAS,11,50,0
4828170,TEXAS,13,50,0
4828200,TEXAS,131,92,1
4828230,TEXAS,18,80,0
4828290,TEXAS,594,92,1
4828350,TEXAS,36,90,1
4828380,TEXAS,248,98,1
4828410,TEXAS,44,90,1
4828500,TEXAS,1674,85,0
4828530,TEXAS,12,50,0
4828550,TEXAS,556,87,0
4828590,TEXAS,95,95,1
4828620,TEXAS,119,92,1
4828650,TEXAS,127,92,1
4828680,TEXAS,246,95,1
4828710,TEXAS,142,95,1
4828740,TEXAS,849,90,1
4828780,TEXAS,68,95,1
4828890,TEXAS,349,79,0
4828920,TEXAS,2168,91,1
4828980,TEXAS,5,NA,1
4829010,TEXAS,239,92,1
4829040,TEXAS,30,80,0
4829100,TEXAS,86,95,1
4829130,TEXAS,88,77,0
4829160,TEXAS,360,92,1
4829190,TEXAS,38,90,1
4829220,TEXAS,29,80,0
4829250,TEXAS,28,80,0
4829280,TEXAS,45,90,1
4829400,TEXAS,127,82,0
4829460,TEXAS,38,90,1
4829520,TEXAS,15,50,0
4829580,TEXAS,74,95,1
4829670,TEXAS,1610,85,0
4829700,TEXAS,21,80,0
4829820,TEXAS,72,95,1
4829850,TEXAS,1485,95,1
4829880,TEXAS,15,50,0
4829910,TEXAS,28,80,0
4829940,TEXAS,14,50,0
4830000,TEXAS,18,80,0
4830030,TEXAS,31,90,1
4830060,TEXAS,236,95,1
4830120,TEXAS,104,95,1
4830180,TEXAS,34,90,1
4830210,TEXAS,21,80,0
4830250,TEXAS,316,88,0
4830300,TEXAS,35,90,1
4830340,TEXAS,76,92,1
4830360,TEXAS,30,80,0
4830390,TEXAS,2465,89,0
4830420,TEXAS,117,87,0
4830480,TEXAS,14,50,0
4830570,TEXAS,1434,83,0
4830600,TEXAS,507,94,1
4830640,TEXAS,507,98,1
4830660,TEXAS,9,50,0
4830690,TEXAS,35,90,1
4830720,TEXAS,48,90,1
4830750,TEXAS,24,80,0
4830780,TEXAS,9,50,0
4830810,TEXAS,20,80,0
4830870,TEXAS,64,95,1
4830930,TEXAS,100,87,0
4830950,TEXAS,265,86,0
4831040,TEXAS,840,86,0
4831170,TEXAS,142,92,1
4831260,TEXAS,474,94,1
4831290,TEXAS,40,90,1
4831320,TEXAS,6,50,0
4831380,TEXAS,6,50,0
4831470,TEXAS,25,80,0
4831500,TEXAS,15,50,0
4831560,TEXAS,30,80,0
4831650,TEXAS,28,80,0
4831760,TEXAS,306,98,1
4831770,TEXAS,106,95,1
4831860,TEXAS,39,90,1
4831890,TEXAS,77,95,1
4831920,TEXAS,6,50,0
4831950,TEXAS,23,80,0
4831970,TEXAS,26,80,0
4832090,TEXAS,414,86,0
4832130,TEXAS,59,74.5,0
4832160,TEXAS,109,95,1
4832190,TEXAS,169,87,0
4832220,TEXAS,11,50,0
4832250,TEXAS,18,80,0
4832280,TEXAS,337,92,1
4832310,TEXAS,167,92,1
4832340,TEXAS,93,92,1
4832370,TEXAS,562,94,1
4832400,TEXAS,608,87,0
4832430,TEXAS,44,90,1
4832460,TEXAS,67,92,1
4832490,TEXAS,8,50,0
4832610,TEXAS,33,90,1
4832640,TEXAS,79,95,1
4832700,TEXAS,17,80,0
4832730,TEXAS,70,92,1
4832740,TEXAS,65,95,1
4832790,TEXAS,53,90,1
4832880,TEXAS,9,50,0
4832910,TEXAS,34,90,1
4832940,TEXAS,4734,89,0
4832970,TEXAS,28,80,0
4833010,TEXAS,197,92,1
4833030,TEXAS,32,90,1
4833060,TEXAS,318,55,0
4833090,TEXAS,6,50,0
4833120,TEXAS,6258,92,1
4833180,TEXAS,907,93,1
4833240,TEXAS,25,80,0
4833340,TEXAS,10,50,0
4833360,TEXAS,56,84.5,0
4833390,TEXAS,20,80,0
4833420,TEXAS,10,50,0
4833630,TEXAS,38,90,1
4833660,TEXAS,48,90,1
4833690,TEXAS,41,90,1
4833720,TEXAS,105,92,1
4833780,TEXAS,119,87,0
4833840,TEXAS,44,90,1
4833870,TEXAS,36,90,1
4833900,TEXAS,11,50,0
4833960,TEXAS,13,50,0
4833980,TEXAS,8,50,0
4834020,TEXAS,100,92,1
4834050,TEXAS,157,87,0
4834110,TEXAS,65,95,1
4834170,TEXAS,241,92,1
4834230,TEXAS,57,90,1
4834260,TEXAS,76,95,1
4834290,TEXAS,199,92,1
4834320,TEXAS,3267,85,0
4834380,TEXAS,4,NA,1
4834440,TEXAS,1250,95,1
4834470,TEXAS,151,82,0
4834500,TEXAS,79,95,1
4834550,TEXAS,137,95,1
4834560,TEXAS,17,80,0
4834630,TEXAS,25,80,0
4834650,TEXAS,147,95,1
4834680,TEXAS,15,50,0
4834710,TEXAS,42,84.5,0
4834770,TEXAS,42,90,1
4834800,TEXAS,68,95,1
4834830,TEXAS,1482,92,1
4834860,TEXAS,1898,88,0
4834920,TEXAS,101,92,1
4834980,TEXAS,308,89,0
4835010,TEXAS,152,92,1
4835040,TEXAS,31,90,1
4835070,TEXAS,352,88,0
4835100,TEXAS,3694,95,1
4835130,TEXAS,122,95,1
4835190,TEXAS,204,93,1
4835250,TEXAS,138,87,0
4835310,TEXAS,82,95,1
4835340,TEXAS,32,90,1
4835370,TEXAS,50,90,1
4835400,TEXAS,553,83,0
4835430,TEXAS,336,95,1
4835490,TEXAS,45,90,1
4835520,TEXAS,120,92,1
4835550,TEXAS,71,92,1
4835560,TEXAS,46,90,1
4835570,TEXAS,87,95,1
4835580,TEXAS,85,95,1
4835700,TEXAS,11,50,0
4835730,TEXAS,9,50,0
4835740,TEXAS,88,92,1
4835760,TEXAS,50,64.5,0
4835800,TEXAS,104,95,1
4835820,TEXAS,4,NA,1
4835850,TEXAS,188,95,1
4835910,TEXAS,131,82,0
4836000,TEXAS,265,98,1
4836180,TEXAS,41,90,1
4836210,TEXAS,83,95,1
4836240,TEXAS,148,95,1
4836300,TEXAS,78,95,1
4836360,TEXAS,126,92,1
4836390,TEXAS,38,90,1
4836450,TEXAS,76,95,1
4836480,TEXAS,34,84.5,0
4836510,TEXAS,11,50,0
4836540,TEXAS,155,82,0
4836570,TEXAS,42,90,1
4836660,TEXAS,423,95,1
4836750,TEXAS,89,95,1
4836780,TEXAS,51,90,1
4836960,TEXAS,53,90,1
4836970,TEXAS,74,95,1
4836990,TEXAS,5,NA,1
4837020,TEXAS,2163,91,1
4837080,TEXAS,13,50,0
4837110,TEXAS,46,90,1
4837140,TEXAS,624,94,1
4837170,TEXAS,161,92,1
4837200,TEXAS,40,90,1
